-68,-17,-42,-84,-89,-13,-0.0635802,NA,NA,NA,NA,NA,NA,NA,0.734127,-0.453061,
-56,-5,-42,-84,-89,-13,-0.041358,NA,NA,NA,NA,NA,NA,NA,-0.190794,0.0638322,
-44,7,-42,-84,-89,-13,-0.232716,NA,NA,NA,NA,NA,NA,NA,0.40619,0.132426,
-32,19,-42,-84,-89,-13,-0.903704,NA,NA,NA,NA,NA,NA,NA,0.288889,0.378798,
-20,31,-42,-84,-89,-13,-0.102469,NA,NA,NA,NA,NA,NA,NA,0.826032,-0.410658,
-8,43,-42,-84,-89,-13,0.0216049,NA,NA,NA,NA,NA,NA,NA,-0.103016,-0.201701,
4,55,-42,-84,-89,-13,0.130864,NA,NA,NA,NA,NA,NA,NA,-0.29381,-0.481293,
16,67,-42,-84,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0939909,
-68,-17,-39,-81,-89,-13,-0.13642,NA,NA,NA,NA,NA,NA,NA,0.22619,-0.261565,
-56,-5,-39,-81,-89,-13,-0.154938,NA,NA,NA,NA,NA,NA,NA,0.10381,-0.0748299,
-44,7,-39,-81,-89,-13,0.162963,NA,NA,NA,NA,NA,NA,NA,0.560952,0.323129,
-32,19,-39,-81,-89,-13,-0.598765,NA,NA,NA,NA,NA,NA,NA,0.287778,0.41678,
-20,31,-39,-81,-89,-13,-0.240741,NA,NA,NA,NA,NA,NA,NA,0.133016,-0.720635,
-8,43,-39,-81,-89,-13,-0.16358,NA,NA,NA,NA,NA,NA,NA,-0.103651,-0.752154,
4,55,-39,-81,-89,-13,0.650617,NA,NA,NA,NA,NA,NA,NA,0.136825,0.00385488,
16,67,-39,-81,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.355102,
-68,-17,-36,-78,-89,-13,-0.212963,NA,NA,NA,NA,NA,NA,NA,-0.286667,-0.348639,
-56,-5,-36,-78,-89,-13,-0.559259,NA,NA,NA,NA,NA,NA,NA,-0.17873,-0.320635,
-44,7,-36,-78,-89,-13,-0.0475309,NA,NA,NA,NA,NA,NA,NA,0.307302,0.369728,
-32,19,-36,-78,-89,-13,-0.00246914,NA,NA,NA,NA,NA,NA,NA,0.313016,0.238549,
-20,31,-36,-78,-89,-13,-0.4,NA,NA,NA,NA,NA,NA,NA,0.0720635,-0.539002,
-8,43,-36,-78,-89,-13,0.0734568,NA,NA,NA,NA,NA,NA,NA,0.042381,-0.704422,
4,55,-36,-78,-89,-13,0.733333,NA,NA,NA,NA,NA,NA,NA,0.240476,0.0608844,
16,67,-36,-78,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.759184,
-68,-17,-33,-75,-89,-13,-0.35679,NA,NA,NA,NA,NA,NA,NA,-0.147302,-0.061678,
-56,-5,-33,-75,-89,-13,-0.61358,NA,NA,NA,NA,NA,NA,NA,0.235873,-0.184467,
-44,7,-33,-75,-89,-13,-0.3,NA,NA,NA,NA,NA,NA,NA,-0.187778,0.392857,
-32,19,-33,-75,-89,-13,0.382716,NA,NA,NA,NA,NA,NA,NA,0.0542857,-0.324036,
-20,31,-33,-75,-89,-13,-0.464198,NA,NA,NA,NA,NA,NA,NA,0.485556,-0.131406,
-8,43,-33,-75,-89,-13,0.387037,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.466667,
4,55,-33,-75,-89,-13,0.417284,NA,NA,NA,NA,NA,NA,NA,0.21746,0.174376,
16,67,-33,-75,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928571,
-68,-17,-30,-72,-89,-13,-0.572222,NA,NA,NA,NA,NA,NA,NA,0.215397,-0.187868,
-56,-5,-30,-72,-89,-13,-0.666049,NA,NA,NA,NA,NA,NA,NA,0.209524,0.198526,
-44,7,-30,-72,-89,-13,-0.420988,NA,NA,NA,NA,NA,NA,NA,0.192857,0.513379,
-32,19,-30,-72,-89,-13,0.745679,NA,NA,NA,NA,NA,NA,NA,0.357778,-0.453061,
-20,31,-30,-72,-89,-13,0.0314815,NA,NA,NA,NA,NA,NA,NA,0.58746,0.0265306,
-8,43,-30,-72,-89,-13,0.623457,NA,NA,NA,NA,NA,NA,NA,-0.122222,-0.0455782,
4,55,-30,-72,-89,-13,0.0641975,NA,NA,NA,NA,NA,NA,NA,0.78873,-0.198526,
16,67,-30,-72,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0805,
-68,-17,-27,-69,-89,-13,-0.338272,NA,NA,NA,NA,NA,NA,NA,-0.177143,-0.650907,
-56,-5,-27,-69,-89,-13,-1.05062,NA,NA,NA,NA,NA,NA,NA,0.184444,0.482313,
-44,7,-27,-69,-89,-13,-0.49321,NA,NA,NA,NA,NA,NA,NA,0.0884127,0.446032,
-32,19,-27,-69,-89,-13,1.15617,NA,NA,NA,NA,NA,NA,NA,0.654603,-0.592971,
-20,31,-27,-69,-89,-13,0.108642,NA,NA,NA,NA,NA,NA,NA,-0.136667,0.0375283,
-8,43,-27,-69,-89,-13,1.13827,NA,NA,NA,NA,NA,NA,NA,0.209048,0.220522,
4,55,-27,-69,-89,-13,-0.708642,NA,NA,NA,NA,NA,NA,NA,1.19508,-0.570975,
