-74,-23,-42,-84,-89,-13,-0.0919753,NA,NA,NA,NA,NA,NA,NA,0.217143,-0.129819,
-62,-11,-42,-84,-89,-13,0.00925926,NA,NA,NA,NA,NA,NA,NA,0.0222222,0.00668934,
-50,1,-42,-84,-89,-13,-0.203086,NA,NA,NA,NA,NA,NA,NA,0.303016,0.126077,
-38,13,-42,-84,-89,-13,-0.12716,NA,NA,NA,NA,NA,NA,NA,0.119524,0.667234,
-26,25,-42,-84,-89,-13,0.0253086,NA,NA,NA,NA,NA,NA,NA,0.576032,0.131633,
-14,37,-42,-84,-89,-13,-0.430864,NA,NA,NA,NA,NA,NA,NA,0.283016,0.0309524,
-2,49,-42,-84,-89,-13,0.216049,NA,NA,NA,NA,NA,NA,NA,0.248095,0.384694,
10,61,-42,-84,-89,-13,0.530247,NA,NA,NA,NA,NA,NA,NA,0.0434921,-0.508163,
22,73,-42,-84,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
-74,-23,-39,-81,-89,-13,0.170988,NA,NA,NA,NA,NA,NA,NA,-0.144603,-0.323583,
-62,-11,-39,-81,-89,-13,-0.270988,NA,NA,NA,NA,NA,NA,NA,0.0373016,0.102041,
-50,1,-39,-81,-89,-13,-0.393827,NA,NA,NA,NA,NA,NA,NA,0.268254,0.245578,
-38,13,-39,-81,-89,-13,-0.0419753,NA,NA,NA,NA,NA,NA,NA,0.193651,0.424717,
-26,25,-39,-81,-89,-13,0.0691358,NA,NA,NA,NA,NA,NA,NA,0.63746,-0.226304,
-14,37,-39,-81,-89,-13,-0.284568,NA,NA,NA,NA,NA,NA,NA,0.0236508,-0.0244898,
-2,49,-39,-81,-89,-13,0.538272,NA,NA,NA,NA,NA,NA,NA,0.638889,0.260998,
10,61,-39,-81,-89,-13,0.444444,NA,NA,NA,NA,NA,NA,NA,-0.0207937,-0.644671,
22,73,-39,-81,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
-74,-23,-36,-78,-89,-13,0.185185,NA,NA,NA,NA,NA,NA,NA,-0.169365,-0.543424,
-62,-11,-36,-78,-89,-13,-0.251235,NA,NA,NA,NA,NA,NA,NA,-0.408571,-0.151927,
-50,1,-36,-78,-89,-13,-0.450617,NA,NA,NA,NA,NA,NA,NA,0.103016,0.106009,
-38,13,-36,-78,-89,-13,0.374074,NA,NA,NA,NA,NA,NA,NA,0.773016,0.596259,
-26,25,-36,-78,-89,-13,0.164815,NA,NA,NA,NA,NA,NA,NA,0.438254,0.177664,
-14,37,-36,-78,-89,-13,0.200617,NA,NA,NA,NA,NA,NA,NA,0.405397,0.34059,
-2,49,-36,-78,-89,-13,0.614815,NA,NA,NA,NA,NA,NA,NA,0.113333,-0.189002,
10,61,-36,-78,-89,-13,0.738889,NA,NA,NA,NA,NA,NA,NA,0.415238,-0.452834,
22,73,-36,-78,-89,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
-74,-23,-33,-75,-89,-13,-0.254938,NA,NA,NA,NA,NA,NA,NA,0.215397,-0.363039,
-62,-11,-33,-75,-89,-13,-0.804321,NA,NA,NA,NA,NA,NA,NA,0.171429,0.0659864,
-50,1,-33,-75,-89,-13,-0.569753,NA,NA,NA,NA,NA,NA,NA,-0.381429,0.352608,
-38,13,-33,-75,-89,-13,0.397531,NA,NA,NA,NA,NA,NA,NA,0.407778,0.104308,
-26,25,-33,-75,-89,-13,-0.217901,NA,NA,NA,NA,NA,NA,NA,0.11381,0.651134,
