-69,-17,-47,-106,-89,-13,-1.02407,NA,NA,NA,NA,NA,NA,NA,-0.0503175,-0.228571,
-57,-5,-47,-106,-89,-13,-1.25864,NA,NA,NA,NA,NA,NA,NA,0.556349,0.67483,
-45,7,-47,-106,-89,-13,-0.905556,NA,NA,NA,NA,NA,NA,NA,-0.231111,0.390816,
-33,19,-47,-106,-89,-13,-0.320988,NA,NA,NA,NA,NA,NA,NA,0.277619,0.539229,
-21,31,-47,-106,-89,-13,0.32963,NA,NA,NA,NA,NA,NA,NA,0.416508,-0.321542,
-9,43,-47,-106,-89,-13,0.376543,NA,NA,NA,NA,NA,NA,NA,0.616349,-0.0354875,
3,55,-47,-106,-89,-13,0.0358025,NA,NA,NA,NA,NA,NA,NA,0.602857,-0.949773,
15,67,-47,-106,-89,-13,-16.7179,NA,NA,NA,NA,NA,NA,NA,-9.11238,0.800907,
-69,-17,-44,-103,-89,-13,-0.643827,NA,NA,NA,NA,NA,NA,NA,0.102222,-0.068254,
-57,-5,-44,-103,-89,-13,-0.725926,NA,NA,NA,NA,NA,NA,NA,-0.255397,0.405329,
-45,7,-44,-103,-89,-13,-1.08827,NA,NA,NA,NA,NA,NA,NA,0.15619,0.717914,
-33,19,-44,-103,-89,-13,-0.37284,NA,NA,NA,NA,NA,NA,NA,0.257302,0.867914,
-21,31,-44,-103,-89,-13,0.359877,NA,NA,NA,NA,NA,NA,NA,-0.041746,0.0151927,
-9,43,-44,-103,-89,-13,0.484568,NA,NA,NA,NA,NA,NA,NA,0.366984,-0.339569,
3,55,-44,-103,-89,-13,0.0703704,NA,NA,NA,NA,NA,NA,NA,0.963333,-0.409864,
15,67,-44,-103,-89,-13,-10.0957,NA,NA,NA,NA,NA,NA,NA,-3.58317,0.205215,
-69,-17,-41,-100,-89,-13,-0.0845679,NA,NA,NA,NA,NA,NA,NA,0.247937,0.0293651,
-57,-5,-41,-100,-89,-13,-0.280247,NA,NA,NA,NA,NA,NA,NA,0.00666667,0.277211,
-45,7,-41,-100,-89,-13,-0.851852,NA,NA,NA,NA,NA,NA,NA,0.0477778,0.399887,
-33,19,-41,-100,-89,-13,-0.0950617,NA,NA,NA,NA,NA,NA,NA,0.260317,1.07891,
-21,31,-41,-100,-89,-13,0.0259259,NA,NA,NA,NA,NA,NA,NA,0.363968,0.248186,
-9,43,-41,-100,-89,-13,0.614198,NA,NA,NA,NA,NA,NA,NA,0.462381,-0.5822,
3,55,-41,-100,-89,-13,0.196914,NA,NA,NA,NA,NA,NA,NA,0.435397,-0.630499,
