-73,-25,-36,-82,-79,-5,-0.178395,NA,NA,NA,NA,NA,NA,NA,0.244286,-0.643084,
-61,-13,-36,-82,-79,-5,-0.561728,NA,NA,NA,NA,NA,NA,NA,-0.022381,-0.604308,
-49,-1,-36,-82,-79,-5,-0.757407,NA,NA,NA,NA,NA,NA,NA,-0.737619,-0.434354,
-37,11,-36,-82,-79,-5,-1.49259,NA,NA,NA,NA,NA,NA,NA,-2.02857,0.740363,
-25,23,-36,-82,-79,-5,-0.0524691,NA,NA,NA,NA,NA,NA,NA,-3.24952,1.02834,
-13,35,-36,-82,-79,-5,-0.437037,NA,NA,NA,NA,NA,NA,NA,0.703333,2.00952,
-1,47,-36,-82,-79,-5,-0.810494,NA,NA,NA,NA,NA,NA,NA,3.93524,-0.371429,
11,59,-36,-82,-79,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2263,
-73,-25,-33,-79,-79,-5,-0.510494,NA,NA,NA,NA,NA,NA,NA,0.406508,-0.69059,
-61,-13,-33,-79,-79,-5,-0.46358,NA,NA,NA,NA,NA,NA,NA,0.108413,-0.543651,
-49,-1,-33,-79,-79,-5,-1.22284,NA,NA,NA,NA,NA,NA,NA,-0.663492,-0.166553,
-37,11,-33,-79,-79,-5,-1.8037,NA,NA,NA,NA,NA,NA,NA,-2.75238,0.99093,
-25,23,-33,-79,-79,-5,0.0932099,NA,NA,NA,NA,NA,NA,NA,-3.47921,1.01803,
-13,35,-33,-79,-79,-5,-0.264198,NA,NA,NA,NA,NA,NA,NA,1.68397,2.55476,
-1,47,-33,-79,-79,-5,-1.13086,NA,NA,NA,NA,NA,NA,NA,4.51143,-0.987188,
11,59,-33,-79,-79,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44921,
-73,-25,-30,-76,-79,-5,-1.13086,NA,NA,NA,NA,NA,NA,NA,1.05444,-0.179252,
-61,-13,-30,-76,-79,-5,-0.805556,NA,NA,NA,NA,NA,NA,NA,0.098254,-0.40805,
-49,-1,-30,-76,-79,-5,-1.52593,NA,NA,NA,NA,NA,NA,NA,-0.620317,-0.122902,
-37,11,-30,-76,-79,-5,-1.84012,NA,NA,NA,NA,NA,NA,NA,-3.24635,0.81746,
-25,23,-30,-76,-79,-5,-0.351852,NA,NA,NA,NA,NA,NA,NA,-3.09429,1.00068,
-13,35,-30,-76,-79,-5,-0.939506,NA,NA,NA,NA,NA,NA,NA,2.88333,2.97585,
-1,47,-30,-76,-79,-5,-0.728395,NA,NA,NA,NA,NA,NA,NA,4.65127,-1.77846,
11,59,-30,-76,-79,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.55136,
-73,-25,-27,-73,-79,-5,-1.54321,NA,NA,NA,NA,NA,NA,NA,1.19048,-0.192517,
-61,-13,-27,-73,-79,-5,-1.28765,NA,NA,NA,NA,NA,NA,NA,1.06238,-0.197392,
-49,-1,-27,-73,-79,-5,-1.77346,NA,NA,NA,NA,NA,NA,NA,-0.373333,-0.160771,
-37,11,-27,-73,-79,-5,-2.5,NA,NA,NA,NA,NA,NA,NA,-3.65937,0.660544,
-25,23,-27,-73,-79,-5,-20.4833,NA,NA,NA,NA,NA,NA,NA,-2.10841,1.36497,
-13,35,-27,-73,-79,-5,-7.8321,NA,NA,NA,NA,NA,NA,NA,4.29841,2.81995,
-1,47,-27,-73,-79,-5,1.25617,NA,NA,NA,NA,NA,NA,NA,3.68063,-2.59683,
11,59,-27,-73,-79,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27721,
-73,-25,-24,-70,-79,-5,-2.50309,NA,NA,NA,NA,NA,NA,NA,1.27556,-0.529478,
-61,-13,-24,-70,-79,-5,-2.10309,NA,NA,NA,NA,NA,NA,NA,1.26238,-0.385601,
-49,-1,-24,-70,-79,-5,-2.34691,NA,NA,NA,NA,NA,NA,NA,0.196984,-0.326077,
-37,11,-24,-70,-79,-5,-3.77778,NA,NA,NA,NA,NA,NA,NA,-4.03,0.445578,
-25,23,-24,-70,-79,-5,-214.414,NA,NA,NA,NA,NA,NA,NA,-0.553016,1.99138,
-13,35,-24,-70,-79,-5,-121.669,NA,NA,NA,NA,NA,NA,NA,4.85413,2.12483,
-1,47,-24,-70,-79,-5,3.55864,NA,NA,NA,NA,NA,NA,NA,1.93,-3.04887,
11,59,-24,-70,-79,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86576,
-73,-25,-21,-67,-79,-5,-3.25185,NA,NA,NA,NA,NA,NA,NA,1.79857,-0.439796,
-61,-13,-21,-67,-79,-5,-1.4716,NA,NA,NA,NA,NA,NA,NA,1.89095,-0.675964,
-49,-1,-21,-67,-79,-5,-2.1716,NA,NA,NA,NA,NA,NA,NA,1.37603,-0.421202,
-37,11,-21,-67,-79,-5,-6.68704,NA,NA,NA,NA,NA,NA,NA,30.6484,0.24932,
-25,23,-21,-67,-79,-5,-585.269,NA,NA,NA,NA,NA,NA,NA,8.00825,2.92937,
-13,35,-21,-67,-79,-5,-485.82,NA,NA,NA,NA,NA,NA,NA,4.07444,0.531859,
-1,47,-21,-67,-79,-5,2.47901,NA,NA,NA,NA,NA,NA,NA,-0.194127,-2.98424,
