-62,-1,-49,-83,-92,-9,-0.680864,NA,NA,NA,NA,NA,NA,NA,0.400635,0.821882,
-50,11,-49,-83,-92,-9,-0.546296,NA,NA,NA,NA,NA,NA,NA,0.731429,0.57483,
-38,23,-49,-83,-92,-9,-0.798765,NA,NA,NA,NA,NA,NA,NA,0.547619,0.487868,
-26,35,-49,-83,-92,-9,-0.571605,NA,NA,NA,NA,NA,NA,NA,0.316825,0.786054,
-14,47,-49,-83,-92,-9,-1.08519,NA,NA,NA,NA,NA,NA,NA,-0.074127,0.00181406,
-2,59,-49,-83,-92,-9,-0.538889,NA,NA,NA,NA,NA,NA,NA,-0.252063,0.695125,
10,71,-49,-83,-92,-9,0.712963,NA,NA,NA,NA,NA,NA,NA,-0.159683,-0.10034,
22,83,-49,-83,-92,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235601,
-62,-1,-46,-80,-92,-9,-0.925309,NA,NA,NA,NA,NA,NA,NA,0.156825,0.278912,
-50,11,-46,-80,-92,-9,-0.829012,NA,NA,NA,NA,NA,NA,NA,0.0901587,0.0800454,
-38,23,-46,-80,-92,-9,-0.206173,NA,NA,NA,NA,NA,NA,NA,1.00333,0.41678,
-26,35,-46,-80,-92,-9,-0.611111,NA,NA,NA,NA,NA,NA,NA,-0.263492,0.580839,
-14,47,-46,-80,-92,-9,-0.909259,NA,NA,NA,NA,NA,NA,NA,0.219683,0.632766,
-2,59,-46,-80,-92,-9,-0.149383,NA,NA,NA,NA,NA,NA,NA,-0.265714,0.690136,
10,71,-46,-80,-92,-9,0.678395,NA,NA,NA,NA,NA,NA,NA,-0.212063,0.349546,
22,83,-46,-80,-92,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120181,
-62,-1,-43,-77,-92,-9,-0.841975,NA,NA,NA,NA,NA,NA,NA,-0.112063,0.109637,
-50,11,-43,-77,-92,-9,-1.25556,NA,NA,NA,NA,NA,NA,NA,-0.277937,-0.23254,
-38,23,-43,-77,-92,-9,-0.678395,NA,NA,NA,NA,NA,NA,NA,1.11556,0.252948,
-26,35,-43,-77,-92,-9,-0.611728,NA,NA,NA,NA,NA,NA,NA,0.139683,0.734807,
-14,47,-43,-77,-92,-9,-0.851852,NA,NA,NA,NA,NA,NA,NA,0.200794,1.06984,
-2,59,-43,-77,-92,-9,0.188889,NA,NA,NA,NA,NA,NA,NA,-0.29619,0.761565,
10,71,-43,-77,-92,-9,0.124691,NA,NA,NA,NA,NA,NA,NA,-0.836825,0.167914,
22,83,-43,-77,-92,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.289909,
-62,-1,-40,-74,-92,-9,-0.958025,NA,NA,NA,NA,NA,NA,NA,0.410635,0.529025,
-50,11,-40,-74,-92,-9,-1.30432,NA,NA,NA,NA,NA,NA,NA,0.21873,0.162018,
-38,23,-40,-74,-92,-9,-0.791975,NA,NA,NA,NA,NA,NA,NA,0.42381,0.360771,
-26,35,-40,-74,-92,-9,-0.808642,NA,NA,NA,NA,NA,NA,NA,0.125238,0.49093,
-14,47,-40,-74,-92,-9,-1.57778,NA,NA,NA,NA,NA,NA,NA,0.00269841,1.15306,
-2,59,-40,-74,-92,-9,-0.323457,NA,NA,NA,NA,NA,NA,NA,-0.0696825,0.429478,
10,71,-40,-74,-92,-9,0.417284,NA,NA,NA,NA,NA,NA,NA,-1.04429,0.107823,
