-61,-12,-73,-107,-76,-6,0.362963,NA,NA,NA,NA,NA,NA,NA,-0.158889,0.0202948,
-49,0,-73,-107,-76,-6,0.147531,NA,NA,NA,NA,NA,NA,NA,0.235238,0.253741,
-37,12,-73,-107,-76,-6,-0.109259,NA,NA,NA,NA,NA,NA,NA,-0.325873,0.0402494,
-25,24,-73,-107,-76,-6,-0.479012,NA,NA,NA,NA,NA,NA,NA,-0.287143,0.695692,
-13,36,-73,-107,-76,-6,-0.439506,NA,NA,NA,NA,NA,NA,NA,0.637937,-0.0573696,
-1,48,-73,-107,-76,-6,-0.120988,NA,NA,NA,NA,NA,NA,NA,-0.440159,-0.71712,
11,60,-73,-107,-76,-6,0.698765,NA,NA,NA,NA,NA,NA,NA,0.699524,-0.369048,
23,72,-73,-107,-76,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.328005,
-61,-12,-70,-104,-76,-6,0.310494,NA,NA,NA,NA,NA,NA,NA,-0.0214286,-0.0218821,
-49,0,-70,-104,-76,-6,0.335802,NA,NA,NA,NA,NA,NA,NA,-0.0952381,0.00453515,
-37,12,-70,-104,-76,-6,-0.0339506,NA,NA,NA,NA,NA,NA,NA,-0.395397,-0.120862,
-25,24,-70,-104,-76,-6,-0.696914,NA,NA,NA,NA,NA,NA,NA,-0.217778,0.539002,
-13,36,-70,-104,-76,-6,-0.374691,NA,NA,NA,NA,NA,NA,NA,0.179683,0.363379,
-1,48,-70,-104,-76,-6,-0.41358,NA,NA,NA,NA,NA,NA,NA,-0.373016,-0.779138,
11,60,-70,-104,-76,-6,0.446296,NA,NA,NA,NA,NA,NA,NA,0.573175,0.52449,
23,72,-70,-104,-76,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
-61,-12,-67,-101,-76,-6,0.169753,NA,NA,NA,NA,NA,NA,NA,-0.36254,-0.260431,
-49,0,-67,-101,-76,-6,-0.152469,NA,NA,NA,NA,NA,NA,NA,-0.400317,0.106803,
-37,12,-67,-101,-76,-6,-0.00123457,NA,NA,NA,NA,NA,NA,NA,-0.339206,-0.384014,
-25,24,-67,-101,-76,-6,-0.374074,NA,NA,NA,NA,NA,NA,NA,0.037619,0.327324,
-13,36,-67,-101,-76,-6,-0.465432,NA,NA,NA,NA,NA,NA,NA,-0.137937,0.202041,
-1,48,-67,-101,-76,-6,-0.269136,NA,NA,NA,NA,NA,NA,NA,-0.517143,-0.5322,
11,60,-67,-101,-76,-6,0.374691,NA,NA,NA,NA,NA,NA,NA,0.266825,0.483333,
23,72,-67,-101,-76,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.292404,
-61,-12,-64,-98,-76,-6,0.161728,NA,NA,NA,NA,NA,NA,NA,-0.386667,-0.0931973,
-49,0,-64,-98,-76,-6,-0.235185,NA,NA,NA,NA,NA,NA,NA,-0.358571,0.0535147,
-37,12,-64,-98,-76,-6,0.0037037,NA,NA,NA,NA,NA,NA,NA,-0.17,-0.586848,
-25,24,-64,-98,-76,-6,0.0796296,NA,NA,NA,NA,NA,NA,NA,-0.0890476,0.34195,
-13,36,-64,-98,-76,-6,-0.619136,NA,NA,NA,NA,NA,NA,NA,-0.0992063,-0.00759637,
-1,48,-64,-98,-76,-6,-0.426543,NA,NA,NA,NA,NA,NA,NA,-0.301746,-0.0324263,
11,60,-64,-98,-76,-6,0.310494,NA,NA,NA,NA,NA,NA,NA,-0.32127,0.0360544,
23,72,-64,-98,-76,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190249,
-61,-12,-61,-95,-76,-6,0.0166667,NA,NA,NA,NA,NA,NA,NA,-0.294921,0.107823,
-49,0,-61,-95,-76,-6,-0.0703704,NA,NA,NA,NA,NA,NA,NA,-0.188254,-0.0730159,
-37,12,-61,-95,-76,-6,-0.235802,NA,NA,NA,NA,NA,NA,NA,0.24873,-0.406803,
